,black,female,vprev,age,edu,age_edu,state,region,y
1071,0,1,0.572766618665059,2,2,6,41,3,1
1072,0,1,0.529166691144307,3,4,12,18,3,0
1073,0,1,0.611633290735881,3,2,10,10,3,0
1074,0,1,0.599733334604899,1,4,4,42,2,1
1075,0,0,0.489766651884715,4,1,13,22,1,0
1076,0,1,0.608066638533274,4,4,16,47,3,1
1077,1,1,0.501166654507319,3,2,10,21,1,0
1078,0,1,0.566633343823751,3,3,11,7,1,1
1079,1,1,0.572766618665059,3,1,9,41,3,1
1080,0,0,0.611633290735881,2,2,6,10,3,1
1081,0,1,0.501166654507319,4,2,14,21,1,1
1082,0,1,0.564166665871938,2,4,8,31,1,1
1083,0,0,0.523033343982697,3,3,11,11,3,0
1084,0,1,0.602099974091848,3,4,12,17,2,1
1085,0,0,0.571833309491475,1,1,1,34,3,1
1086,0,1,0.523033343982697,2,3,7,11,3,1
1087,1,1,0.594033358287811,2,2,6,44,3,0
1088,1,0,0.572766618665059,2,4,8,41,3,0
1089,1,0,0.501166654507319,4,1,13,21,1,0
1090,0,1,0.533566686375936,2,2,6,26,2,1
1091,0,1,0.52436664425532,1,3,3,33,1,1
1092,0,1,0.564166665871938,2,2,6,31,1,1
1093,0,1,0.52436664425532,2,4,8,33,1,0
1094,0,0,0.539733344459534,4,1,13,4,3,0
1095,0,1,0.52436664425532,2,4,8,33,1,0
1096,0,0,0.527833360989889,2,1,5,50,2,1
1097,0,1,0.564166665871938,1,4,4,31,1,0
1098,0,1,0.524800026067098,2,3,7,16,2,0
1099,0,0,0.611633290735881,2,4,8,10,3,1
1100,0,0,0.554433295345306,3,2,10,48,4,1
1101,0,0,0.52436664425532,2,4,8,33,1,1
1102,0,1,0.564166665871938,2,4,8,31,1,1
1103,0,0,0.52436664425532,2,3,7,33,1,0
1104,0,1,0.582999997297923,1,4,4,25,3,0
1105,0,0,0.539733344459534,3,3,11,4,3,0
1106,1,0,0.52436664425532,3,1,9,33,1,0
1107,0,0,0.505500021378199,3,2,10,24,2,0
1108,0,1,0.552200000635783,3,2,10,36,2,0
1109,0,0,0.608066638533274,2,4,8,47,3,1
1110,0,1,0.566633343823751,1,4,4,7,1,1
1111,0,1,0.52436664425532,1,2,2,33,1,1
1112,0,1,0.52436664425532,4,3,15,33,1,1
1113,0,0,0.611633290735881,1,2,2,10,3,1
1114,0,1,0.527833360989889,3,3,11,50,2,1
1115,0,0,0.493566658401489,3,1,9,49,1,1
1116,0,0,0.603233325068156,1,1,1,37,3,1
1117,0,0,0.52436664425532,4,2,14,33,1,0
1118,0,1,0.526566670163472,3,2,10,39,1,0
1119,1,1,0.608066638533274,4,1,13,47,3,0
1120,0,1,0.52436664425532,4,2,14,33,1,1
1121,0,0,0.52436664425532,4,2,14,33,1,0
1122,0,1,0.594033358287811,2,1,5,44,3,0
1123,0,1,0.543666702906291,2,3,7,5,4,0
1124,0,1,0.552200000635783,3,1,9,36,2,0
1125,0,0,0.526566670163472,2,4,8,39,1,1
1126,0,1,0.594033358287811,2,4,8,44,3,0
1127,0,0,0.505500021378199,4,3,15,24,2,1
1128,0,1,0.611633290735881,3,4,12,10,3,1
1129,0,1,0.572766618665059,4,3,15,41,3,1
1130,0,1,0.52436664425532,1,2,2,33,1,1
1131,0,1,0.52436664425532,1,2,2,33,1,1
1132,0,1,0.501166654507319,2,3,7,21,1,0
1133,0,1,0.52436664425532,2,2,6,33,1,1
1134,0,0,0.527833360989889,2,3,7,50,2,1
1135,0,1,0.552200000635783,3,2,10,36,2,1
1136,0,0,0.52436664425532,4,4,16,33,1,1
1137,0,1,0.524800026067098,1,1,1,16,2,1
1138,0,1,0.526566670163472,2,1,5,39,1,1
1139,0,0,0.608066638533274,2,4,8,47,3,1
1140,0,1,0.594033358287811,3,4,12,44,3,0
1141,0,0,0.489766651884715,1,4,4,22,1,1
1142,0,0,0.533566686375936,2,2,6,26,2,0
1143,0,1,0.489766651884715,2,4,8,22,1,0
1144,0,1,0.611633290735881,4,2,14,10,3,0
1145,0,1,0.493566658401489,3,2,10,49,1,0
1146,0,1,0.527833360989889,2,4,8,50,2,0
1147,0,0,0.614366671593984,2,4,8,35,2,0
1148,0,0,0.489766651884715,2,2,6,22,1,1
1149,0,1,0.523033343982697,4,2,14,11,3,1
1150,0,0,0.552200000635783,2,2,6,36,2,1
1151,0,1,0.564166665871938,3,2,10,31,1,1
1152,0,1,0.565133328723908,1,3,3,1,3,1
1153,0,1,0.552200000635783,1,2,2,36,2,1
1154,0,1,0.552200000635783,4,1,13,36,2,0
1155,1,1,0.505500021378199,1,1,1,24,2,0
1156,0,1,0.527833360989889,1,2,2,50,2,0
1157,1,1,0.564166665871938,1,2,2,31,1,0
1158,0,1,0.611633290735881,1,1,1,10,3,0
1159,1,1,0.564166665871938,3,2,10,31,1,0
1160,0,1,0.537000003655752,4,4,16,14,2,1
1161,0,1,0.548066697978973,3,2,10,23,2,1
1162,0,1,0.665466688283284,2,4,8,28,2,1
1163,0,1,0.489766651884715,2,4,8,22,1,0
1164,0,1,0.489766651884715,3,3,11,22,1,1
1165,0,1,0.548066697978973,2,3,7,23,2,0
1166,0,0,0.548066697978973,1,2,2,23,2,1
1167,0,1,0.537000003655752,4,4,16,14,2,0
1168,0,0,0.665466688283284,2,4,8,28,2,0
1169,0,1,0.594033358287811,1,2,2,44,3,0
1170,0,1,0.566633343823751,3,2,10,7,1,1
1171,0,1,0.52436664425532,2,2,6,33,1,0
1172,0,1,0.603233325068156,1,2,2,37,3,1
1173,0,1,0.581833334445953,1,3,3,15,2,1
1174,0,1,0.552200000635783,4,1,13,36,2,0
1175,0,1,0.584099987602234,3,2,10,19,3,1
1176,0,1,0.524800026067098,1,4,4,16,2,1
1177,0,0,0.52436664425532,2,1,5,33,1,1
1178,0,1,0.543666702906291,3,3,11,5,4,0
1179,0,0,0.543666702906291,4,3,15,5,4,1
1180,0,1,0.554433295345306,1,2,2,48,4,1
1181,0,0,0.552200000635783,3,1,9,36,2,1
1182,0,0,0.543666702906291,4,1,13,5,4,1
1183,1,1,0.572766618665059,3,2,10,41,3,1
1184,0,1,0.548066697978973,4,2,14,23,2,1
1185,0,1,0.692699998092651,3,2,10,45,4,1
1186,0,0,0.594033358287811,2,2,6,44,3,0
1187,0,0,0.552200000635783,3,4,12,36,2,1
1188,0,1,0.613366670163472,4,2,14,3,4,1
1189,0,1,0.543666702906291,2,3,7,5,4,1
1190,0,1,0.543666702906291,3,2,10,5,4,1
1191,0,1,0.613366670163472,4,3,15,3,4,1
1192,0,0,0.547800015417735,2,4,8,32,4,0
1193,1,0,0.537000003655752,1,4,4,14,2,0
1194,0,1,0.565133328723908,1,4,4,1,3,1
1195,0,1,0.692699998092651,2,4,8,45,4,1
1196,0,0,0.527833360989889,4,3,15,50,2,1
1197,0,0,0.533566686375936,1,2,2,26,2,1
1198,0,1,0.608066638533274,4,3,15,47,3,1
1199,1,1,0.152999997138977,2,3,7,9,5,0
1200,0,1,0.543666702906291,1,2,2,5,4,0
1201,0,0,0.52436664425532,1,4,4,33,1,0
1202,0,1,0.594033358287811,2,2,6,44,3,0
1203,0,0,0.613366670163472,1,2,2,3,4,0
1204,0,1,0.548066697978973,3,3,11,23,2,0
1205,0,1,0.665466688283284,1,3,3,28,2,1
1206,1,1,0.533566686375936,3,2,10,26,2,0
1207,0,1,0.613366670163472,3,4,12,3,4,0
1208,0,0,0.543666702906291,2,4,8,5,4,0
1209,0,0,0.608066638533274,2,3,7,47,3,1
1210,0,1,0.505500021378199,2,2,6,24,2,1
1211,0,1,0.548066697978973,1,1,1,23,2,1
1212,0,1,0.543666702906291,2,4,8,5,4,1
1213,0,1,0.543666702906291,1,4,4,5,4,1
1214,0,1,0.524800026067098,3,3,11,16,2,1
1215,0,1,0.554433295345306,4,4,16,48,4,1
1216,0,0,0.552200000635783,2,4,8,36,2,1
1217,0,1,0.526566670163472,2,4,8,39,1,1
1218,0,0,0.554433295345306,2,2,6,48,4,0
1219,0,1,0.611633290735881,1,4,4,10,3,0
1220,0,0,0.52436664425532,3,1,9,33,1,1
1221,0,1,0.611633290735881,4,3,15,10,3,0
1222,0,1,0.611633290735881,1,2,2,10,3,1
1223,0,1,0.548066697978973,1,2,2,23,2,1
1224,0,1,0.565133328723908,2,2,6,1,3,1
1225,0,0,0.570766682402293,2,3,7,27,4,1
1226,0,0,0.581833334445953,3,2,10,15,2,0
1227,0,0,0.548066697978973,3,2,10,23,2,1
1228,1,1,0.552200000635783,1,4,4,36,2,0
1229,0,1,0.581833334445953,2,2,6,15,2,1
1230,0,0,0.584566701952616,2,4,8,6,4,0
1231,0,0,0.543666702906291,1,1,1,5,4,0
1232,0,0,0.526566670163472,4,1,13,39,1,0
1233,0,1,0.52436664425532,3,2,10,33,1,1
1234,0,0,0.692699998092651,1,4,4,45,4,1
1235,0,0,0.543666702906291,2,4,8,5,4,1
1236,0,0,0.543666702906291,2,2,6,5,4,1
1237,0,0,0.584566701952616,1,2,2,6,4,1
1238,0,1,0.537000003655752,3,3,11,14,2,0
1239,0,0,0.527833360989889,2,2,6,50,2,0
1240,0,0,0.552200000635783,2,3,7,36,2,0
1241,0,1,0.543666702906291,3,2,10,5,4,0
1242,0,1,0.52436664425532,1,4,4,33,1,1
1243,0,1,0.582999997297923,3,4,12,25,3,1
1244,0,0,0.543666702906291,1,4,4,5,4,1
1245,0,1,0.584566701952616,3,2,10,6,4,0
1246,0,0,0.534600032583872,3,2,10,8,1,1
1247,0,1,0.554300017801921,3,3,11,43,3,1
1248,0,0,0.564166665871938,1,2,2,31,1,0
1249,0,0,0.489766651884715,2,4,8,22,1,0
1250,0,1,0.52436664425532,3,3,11,33,1,1
1251,0,0,0.505500021378199,2,3,7,24,2,0
1252,1,1,0.501166654507319,2,4,8,21,1,0
1253,0,0,0.543666702906291,4,4,16,5,4,0
1254,0,1,0.572766618665059,4,1,13,41,3,0
1255,0,0,0.554433295345306,2,2,6,48,4,0
1256,0,0,0.611633290735881,3,4,12,10,3,1
1257,0,1,0.543666702906291,2,3,7,5,4,0
1258,0,0,0.493566658401489,2,2,6,49,1,1
1259,0,1,0.543666702906291,1,3,3,5,4,1
1260,0,1,0.594033358287811,3,1,9,44,3,1
1261,1,1,0.543666702906291,1,2,2,5,4,1
1262,0,1,0.594033358287811,1,3,3,44,3,1
1263,0,1,0.523033343982697,1,4,4,11,3,1
1264,0,1,0.526566670163472,4,2,14,39,1,1
1265,0,0,0.52436664425532,1,3,3,33,1,0
1266,0,1,0.581833334445953,1,1,1,15,2,0
1267,0,1,0.505500021378199,1,3,3,24,2,0
1268,0,0,0.505500021378199,2,4,8,24,2,1
1269,0,0,0.549599981244405,1,2,2,20,1,1
1270,0,1,0.594033358287811,3,4,12,44,3,0
1271,0,0,0.52436664425532,4,1,13,33,1,0
1272,0,1,0.547800015417735,2,1,5,32,4,0
1273,0,0,0.543666702906291,1,1,1,5,4,1
1274,0,0,0.52436664425532,1,2,2,33,1,1
1275,0,0,0.594033358287811,2,4,8,44,3,1
1276,0,1,0.548066697978973,3,2,10,23,2,0
1277,0,1,0.52436664425532,2,4,8,33,1,0
1278,0,1,0.544333343505859,4,4,16,38,4,1
1279,0,0,0.543666702906291,3,4,12,5,4,1
1280,0,1,0.602099974091848,2,2,6,17,2,0
1281,0,1,0.584099987602234,2,2,6,19,3,1
1282,0,1,0.571833309491475,2,1,5,34,3,1
1283,0,0,0.524800026067098,4,2,14,16,2,1
1284,0,1,0.565133328723908,3,4,12,1,3,0
1285,0,1,0.603233325068156,2,2,6,37,3,0
1286,0,1,0.526566670163472,1,3,3,39,1,0
1287,0,0,0.564166665871938,3,4,12,31,1,1
1288,0,0,0.524800026067098,3,3,11,16,2,0
1289,0,1,0.552200000635783,2,1,5,36,2,0
1290,0,0,0.526566670163472,2,4,8,39,1,1
1291,1,1,0.584099987602234,2,2,6,19,3,0
1292,0,0,0.529166691144307,1,2,2,18,3,0
1293,0,1,0.572766618665059,4,4,16,41,3,1
1294,0,0,0.526566670163472,1,4,4,39,1,0
1295,0,1,0.548066697978973,2,2,6,23,2,0
1296,0,1,0.566633343823751,2,4,8,7,1,0
1297,0,1,0.554433295345306,1,2,2,48,4,0
1298,0,0,0.571833309491475,2,3,7,34,3,1
1299,0,1,0.52436664425532,3,4,12,33,1,0
1300,0,0,0.539733344459534,2,2,6,4,3,1
1301,0,1,0.566633343823751,1,4,4,7,1,1
1302,0,0,0.52436664425532,2,4,8,33,1,1
1303,0,1,0.537000003655752,2,2,6,14,2,1
1304,0,1,0.611633290735881,2,3,7,10,3,0
1305,0,1,0.594033358287811,4,4,16,44,3,1
1306,0,1,0.554433295345306,4,3,15,48,4,1
1307,0,0,0.537000003655752,3,4,12,14,2,0
1308,0,1,0.543666702906291,2,4,8,5,4,1
1309,0,1,0.657366662693024,2,2,6,13,4,0
1310,0,0,0.554300017801921,3,4,12,43,3,1
1311,0,0,0.526566670163472,4,2,14,39,1,1
1312,0,1,0.547800015417735,3,2,10,32,4,0
1313,0,1,0.608066638533274,1,3,3,47,3,1
1314,0,0,0.552200000635783,2,2,6,36,2,1
1315,0,0,0.52436664425532,1,4,4,33,1,0
1316,0,1,0.632033331902822,2,2,6,30,1,1
1317,0,0,0.529166691144307,1,3,3,18,3,1
1318,0,0,0.52436664425532,1,2,2,33,1,1
1319,0,0,0.533566686375936,3,3,11,26,2,1
1320,0,1,0.543666702906291,1,2,2,5,4,1
1321,1,1,0.543666702906291,2,4,8,5,4,0
1322,0,1,0.489766651884715,4,3,15,22,1,0
1323,0,1,0.549599981244405,1,4,4,20,1,0
1324,0,0,0.548066697978973,2,4,8,23,2,1
1325,0,0,0.537000003655752,2,3,7,14,2,0
1326,0,1,0.537000003655752,2,2,6,14,2,1
1327,0,0,0.608066638533274,1,4,4,47,3,0
1328,0,1,0.552200000635783,1,2,2,36,2,0
1329,0,1,0.552200000635783,2,3,7,36,2,1
1330,0,1,0.582999997297923,2,4,8,25,3,1
1331,0,0,0.594033358287811,4,1,13,44,3,1
1332,0,1,0.537000003655752,4,2,14,14,2,0
1333,0,1,0.526566670163472,1,2,2,39,1,0
1334,0,1,0.52436664425532,1,4,4,33,1,0
1335,0,1,0.544333343505859,2,2,6,38,4,0
1336,0,1,0.524800026067098,3,1,9,16,2,0
1337,0,0,0.554433295345306,3,3,11,48,4,0
1338,0,1,0.527833360989889,1,2,2,50,2,1
1339,0,1,0.526566670163472,3,2,10,39,1,1
1340,0,1,0.52436664425532,2,2,6,33,1,0
1341,0,1,0.527833360989889,2,2,6,50,2,0
1342,0,0,0.571833309491475,3,2,10,34,3,1
1343,0,1,0.548066697978973,2,3,7,23,2,1
1344,0,0,0.533566686375936,1,2,2,26,2,1
1345,0,1,0.584566701952616,1,4,4,6,4,0
1346,0,0,0.581833334445953,1,3,3,15,2,1
1347,0,0,0.537000003655752,3,4,12,14,2,0
1348,0,1,0.564166665871938,2,4,8,31,1,0
1349,0,1,0.611633290735881,3,3,11,10,3,0
1350,0,1,0.523033343982697,3,2,10,11,3,1
1351,0,1,0.552200000635783,2,3,7,36,2,0
1352,0,1,0.52436664425532,4,4,16,33,1,0
1353,0,1,0.533566686375936,3,2,10,26,2,0
1354,1,0,0.552200000635783,4,1,13,36,2,0
1355,0,1,0.543666702906291,2,3,7,5,4,1
1356,0,1,0.611633290735881,2,2,6,10,3,1
1357,0,1,0.613366670163472,3,4,12,3,4,1
1358,0,1,0.599733334604899,2,2,6,42,2,0
1359,1,0,0.611633290735881,3,2,10,10,3,0
1360,0,1,0.581833334445953,2,4,8,15,2,1
1361,0,0,0.572766618665059,3,4,12,41,3,1
1362,0,1,0.665466688283284,4,2,14,28,2,1
1363,0,0,0.489766651884715,2,4,8,22,1,0
1364,0,0,0.613366670163472,3,2,10,3,4,1
1365,0,1,0.552200000635783,3,4,12,36,2,1
1366,0,1,0.501166654507319,1,2,2,21,1,1
1367,0,0,0.554300017801921,3,2,10,43,3,1
1368,0,1,0.526566670163472,2,2,6,39,1,1
1369,0,1,0.534600032583872,3,3,11,8,1,0
1370,0,1,0.543666702906291,2,2,6,5,4,1
1371,0,1,0.524800026067098,1,2,2,16,2,0
1372,0,0,0.505500021378199,3,2,10,24,2,0
1373,0,1,0.571833309491475,1,3,3,34,3,0
1374,0,1,0.552200000635783,1,2,2,36,2,0
1375,0,1,0.611633290735881,4,2,14,10,3,0
1376,0,1,0.505500021378199,2,4,8,24,2,0
1377,0,1,0.554433295345306,1,4,4,48,4,1
1378,0,1,0.543666702906291,2,4,8,5,4,0
1379,0,1,0.505500021378199,1,2,2,24,2,0
1380,0,1,0.584566701952616,1,2,2,6,4,0
1381,0,1,0.52436664425532,2,1,5,33,1,1
1382,0,0,0.611633290735881,2,4,8,10,3,0
1383,0,0,0.613366670163472,4,4,16,3,4,1
1384,0,0,0.543666702906291,2,4,8,5,4,0
1385,0,0,0.614366671593984,2,3,7,35,2,1
1386,0,1,0.581833334445953,3,4,12,15,2,1
1387,0,0,0.543666702906291,1,4,4,5,4,1
1388,0,1,0.543666702906291,2,1,5,5,4,1
1389,0,1,0.570766682402293,2,2,6,27,4,0
1390,0,0,0.493566658401489,1,2,2,49,1,1
1391,0,0,0.533566686375936,2,4,8,26,2,1
1392,0,1,0.543666702906291,1,4,4,5,4,1
1393,0,0,0.554433295345306,2,3,7,48,4,1
1394,0,0,0.665466688283284,4,2,14,28,2,0
1395,0,1,0.543666702906291,2,3,7,5,4,1
1396,0,1,0.543666702906291,2,4,8,5,4,1
1397,0,0,0.602099974091848,1,3,3,17,2,1
1398,0,0,0.554433295345306,1,3,3,48,4,1
1399,0,1,0.537000003655752,3,2,10,14,2,0
1400,0,0,0.554433295345306,2,2,6,48,4,1
1401,0,0,0.52436664425532,2,4,8,33,1,0
1402,0,1,0.665466688283284,2,4,8,28,2,0
1403,0,0,0.543666702906291,1,2,2,5,4,0
1404,0,1,0.543666702906291,3,2,10,5,4,1
1405,0,1,0.554433295345306,2,3,7,48,4,1
1406,0,1,0.543666702906291,1,2,2,5,4,0
1407,0,1,0.543666702906291,1,3,3,5,4,0
1408,0,0,0.599733334604899,2,2,6,42,2,0
1409,0,0,0.543666702906291,4,1,13,5,4,0
1410,0,1,0.543666702906291,4,1,13,5,4,0
1411,0,0,0.554433295345306,1,3,3,48,4,0
1412,0,0,0.527833360989889,1,2,2,50,2,0
1413,0,0,0.543666702906291,3,3,11,5,4,0
1414,0,0,0.543666702906291,2,4,8,5,4,0
1415,0,1,0.547800015417735,2,4,8,32,4,0
1416,0,0,0.543666702906291,2,4,8,5,4,1
1417,0,1,0.554433295345306,3,2,10,48,4,0
1418,1,0,0.543666702906291,2,2,6,5,4,0
1419,0,1,0.547800015417735,3,4,12,32,4,1
1420,0,0,0.613366670163472,1,4,4,3,4,1
1421,0,1,0.547800015417735,3,4,12,32,4,1
1422,0,0,0.523033343982697,1,3,3,11,3,0
1423,1,0,0.565133328723908,2,2,6,1,3,0
1424,1,1,0.594033358287811,3,2,10,44,3,0
1425,0,0,0.565133328723908,3,3,11,1,3,1
1426,1,1,0.581833334445953,1,2,2,15,2,1
1427,0,1,0.581833334445953,1,3,3,15,2,1
1428,0,1,0.571833309491475,4,1,13,34,3,1
1429,0,1,0.554433295345306,4,2,14,48,4,0
1430,0,0,0.526566670163472,2,4,8,39,1,0
1431,0,1,0.602099974091848,1,2,2,17,2,0
1432,0,1,0.552200000635783,2,3,7,36,2,1
1433,0,1,0.537000003655752,3,1,9,14,2,1
1434,0,1,0.581833334445953,4,2,14,15,2,1
1435,0,1,0.594033358287811,2,1,5,44,3,1
1436,0,0,0.611633290735881,3,4,12,10,3,0
1437,0,1,0.543666702906291,3,2,10,5,4,0
1438,0,1,0.564166665871938,4,1,13,31,1,1
1439,0,1,0.552200000635783,1,4,4,36,2,1
1440,1,0,0.537000003655752,3,2,10,14,2,0
1441,0,1,0.52436664425532,1,3,3,33,1,0
1442,1,1,0.584099987602234,2,3,7,19,3,0
1443,0,0,0.552200000635783,2,2,6,36,2,0
1444,0,1,0.611633290735881,2,4,8,10,3,0
1445,0,1,0.566633343823751,2,4,8,7,1,0
1446,1,0,0.554300017801921,1,2,2,43,3,0
1447,0,0,0.594033358287811,3,1,9,44,3,0
1448,0,1,0.547800015417735,2,2,6,32,4,0
1449,0,0,0.594033358287811,3,2,10,44,3,0
1450,1,1,0.594033358287811,1,4,4,44,3,0
1451,0,1,0.523033343982697,2,2,6,11,3,0
1452,0,1,0.543666702906291,2,2,6,5,4,0
1453,0,0,0.611633290735881,4,4,16,10,3,0
1454,0,0,0.543666702906291,2,2,6,5,4,0
1455,0,0,0.543666702906291,2,2,6,5,4,0
1456,0,1,0.543666702906291,1,2,2,5,4,0
1457,0,0,0.548066697978973,1,3,3,23,2,0
1458,0,0,0.501166654507319,2,1,5,21,1,0
1459,1,1,0.548066697978973,1,2,2,23,2,0
1460,0,1,0.543666702906291,1,1,1,5,4,0
1461,0,0,0.537000003655752,4,1,13,14,2,0
1462,0,0,0.571833309491475,3,1,9,34,3,0
1463,0,1,0.564166665871938,1,2,2,31,1,0
1464,0,1,0.564166665871938,2,2,6,31,1,0
1465,0,1,0.543666702906291,2,1,5,5,4,0
1466,0,1,0.602099974091848,1,4,4,17,2,0
1467,0,1,0.543666702906291,1,1,1,5,4,0
1468,0,0,0.526566670163472,3,4,12,39,1,0
1469,0,0,0.611633290735881,2,4,8,10,3,0
1470,0,1,0.565133328723908,2,3,7,1,3,1
1471,0,0,0.489766651884715,4,2,14,22,1,0
1472,0,1,0.52436664425532,4,1,13,33,1,0
1473,0,1,0.665466688283284,4,1,13,28,2,0
1474,0,1,0.526566670163472,3,2,10,39,1,1
1475,0,1,0.566633343823751,4,4,16,7,1,1
1476,1,1,0.565133328723908,1,2,2,1,3,1
1477,0,1,0.554300017801921,2,2,6,43,3,1
1478,0,0,0.552200000635783,3,4,12,36,2,1
1479,0,0,0.614366671593984,2,3,7,35,2,1
1480,0,0,0.613366670163472,2,3,7,3,4,1
1481,0,1,0.611633290735881,2,3,7,10,3,0
1482,0,0,0.554433295345306,3,4,12,48,4,1
1483,0,0,0.52436664425532,3,4,12,33,1,1
1484,0,1,0.554433295345306,1,2,2,48,4,1
1485,0,1,0.537000003655752,2,3,7,14,2,1
1486,0,0,0.581833334445953,4,1,13,15,2,1
1487,0,0,0.594033358287811,2,2,6,44,3,1
1488,0,0,0.526566670163472,1,4,4,39,1,1
1489,0,0,0.581833334445953,3,4,12,15,2,1
1490,0,1,0.594033358287811,2,4,8,44,3,0
1491,1,1,0.584099987602234,3,3,11,19,3,0
1492,1,1,0.52436664425532,1,2,2,33,1,0
1493,0,1,0.543666702906291,2,2,6,5,4,0
1494,0,0,0.594033358287811,2,3,7,44,3,0
1495,0,1,0.594033358287811,2,4,8,44,3,1
1496,0,0,0.548066697978973,2,4,8,23,2,1
1497,0,0,0.543666702906291,3,4,12,5,4,1
1498,0,0,0.543666702906291,2,3,7,5,4,0
1499,0,1,0.582999997297923,4,1,13,25,3,0
1500,0,0,0.52436664425532,3,2,10,33,1,0
1501,0,0,0.543666702906291,1,2,2,5,4,0
1502,0,1,0.594033358287811,3,1,9,44,3,1
1503,0,1,0.582999997297923,3,2,10,25,3,1
1504,0,1,0.611633290735881,4,3,15,10,3,1
1505,0,0,0.582999997297923,3,1,9,25,3,1
1506,0,0,0.594033358287811,3,4,12,44,3,1
1507,0,1,0.544333343505859,4,1,13,38,4,1
1508,0,0,0.527833360989889,4,3,15,50,2,1
1509,0,0,0.543666702906291,2,2,6,5,4,1
1510,0,0,0.552200000635783,3,1,9,36,2,1
1511,0,0,0.581833334445953,2,3,7,15,2,1
1512,0,1,0.554433295345306,2,4,8,48,4,1
1513,0,1,0.611633290735881,4,4,16,10,3,1
1514,0,1,0.493566658401489,4,2,14,49,1,0
1515,0,1,0.543666702906291,3,3,11,5,4,1
1516,0,0,0.613366670163472,4,2,14,3,4,1
1517,0,0,0.571833309491475,4,2,14,34,3,0
1518,0,0,0.527833360989889,4,3,15,50,2,1
1519,0,1,0.594033358287811,2,4,8,44,3,1
1520,0,1,0.537000003655752,2,1,5,14,2,1
1521,0,1,0.582999997297923,4,4,16,25,3,1
1522,0,1,0.543666702906291,3,4,12,5,4,1
1523,0,0,0.608066638533274,3,3,11,47,3,1
1524,0,1,0.526566670163472,2,2,6,39,1,0
1525,0,1,0.526566670163472,2,4,8,39,1,0
1526,0,1,0.571833309491475,3,4,12,34,3,1
1527,0,1,0.594033358287811,4,4,16,44,3,0
1528,0,1,0.594033358287811,2,3,7,44,3,1
1529,0,0,0.549599981244405,2,1,5,20,1,1
1530,0,1,0.547800015417735,1,3,3,32,4,0
1531,1,1,0.594033358287811,2,1,5,44,3,0
1532,0,0,0.554433295345306,4,3,15,48,4,0
1533,0,1,0.608066638533274,2,1,5,47,3,0
1534,0,1,0.608066638533274,1,1,1,47,3,1
1535,0,1,0.523033343982697,1,2,2,11,3,1
1536,0,1,0.594033358287811,2,2,6,44,3,1
1537,0,1,0.539733344459534,3,4,12,4,3,1
1538,0,0,0.549599981244405,4,3,15,20,1,0
1539,0,1,0.52436664425532,2,2,6,33,1,0
1540,0,1,0.526566670163472,2,2,6,39,1,0
1541,0,0,0.526566670163472,2,4,8,39,1,0
1542,0,1,0.564166665871938,1,2,2,31,1,0
1543,0,0,0.549599981244405,3,2,10,20,1,0
1544,0,0,0.52436664425532,4,4,16,33,1,1
1545,0,1,0.564166665871938,1,3,3,31,1,1
1546,0,1,0.52436664425532,2,3,7,33,1,0
1547,0,1,0.52436664425532,1,2,2,33,1,0
1548,0,1,0.526566670163472,3,2,10,39,1,0
1549,0,1,0.52436664425532,3,1,9,33,1,0
1550,0,0,0.526566670163472,1,2,2,39,1,0
1551,1,0,0.52436664425532,2,4,8,33,1,0
1552,0,0,0.526566670163472,3,2,10,39,1,0
1553,0,1,0.564166665871938,2,4,8,31,1,0
1554,0,1,0.526566670163472,2,3,7,39,1,0
1555,0,0,0.564166665871938,4,2,14,31,1,0
1556,0,1,0.489766651884715,4,1,13,22,1,0
1557,1,0,0.566633343823751,1,1,1,7,1,0
1558,0,1,0.52436664425532,2,2,6,33,1,0
1559,0,1,0.611633290735881,4,3,15,10,3,1
1560,0,1,0.52436664425532,2,2,6,33,1,1
1561,1,0,0.52436664425532,3,1,9,33,1,0
1562,0,1,0.526566670163472,2,2,6,39,1,0
1563,0,1,0.52436664425532,3,2,10,33,1,0
1564,0,1,0.526566670163472,2,3,7,39,1,0
1565,0,0,0.559299989509582,3,1,9,46,1,1
1566,1,0,0.52436664425532,1,2,2,33,1,0
1567,0,0,0.52436664425532,4,4,16,33,1,0
1568,0,1,0.602099974091848,4,4,16,17,2,1
1569,0,1,0.52436664425532,3,2,10,33,1,1
1570,0,1,0.526566670163472,4,4,16,39,1,1
1571,0,0,0.529166691144307,2,2,6,18,3,1
1572,0,1,0.564166665871938,1,2,2,31,1,1
1573,0,0,0.564166665871938,1,3,3,31,1,1
1574,0,1,0.566633343823751,3,3,11,7,1,1
1575,0,0,0.526566670163472,4,1,13,39,1,0
1576,0,0,0.526566670163472,4,1,13,39,1,0
1577,0,1,0.52436664425532,2,4,8,33,1,0
1578,1,1,0.52436664425532,4,3,15,33,1,0
1579,0,0,0.611633290735881,2,3,7,10,3,1
1580,0,1,0.552200000635783,4,2,14,36,2,1
1581,0,1,0.564166665871938,4,1,13,31,1,0
1582,0,0,0.526566670163472,4,3,15,39,1,1
1583,0,1,0.505500021378199,2,4,8,24,2,1
1584,0,1,0.566633343823751,2,4,8,7,1,0
1585,0,1,0.505500021378199,1,2,2,24,2,0
1586,0,1,0.526566670163472,3,4,12,39,1,1
1587,0,0,0.608066638533274,2,3,7,47,3,1
